Broker,Year,Period_Type,Period_Number,Market,Submarket,Secondary Submarket,Property Type,Inventory SF,Vacancy Q,Net Absorption Q,Under Construction Q,Asking Rent Q,Delivered Q,Leasing Activity Q
CBRE,2024,Q,3,Greensboro Winston-Salem,North Guilford,,Warehouse,7338363.0,0.028,-73000.0,,6.73,,
CBRE,2024,Q,3,Greensboro Winston-Salem,South Greensboro,,Warehouse,1905542.0,0.113,-10974.0,160000.0,7.51,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Central Guilford,,Warehouse,4325336.0,0.12,-1328.0,,7.56,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Southeast Guilford,,Warehouse,7424658.0,0.125,,,6.72,,
CBRE,2024,Q,3,Greensboro Winston-Salem,High Point,,Warehouse,8118726.0,0.028,-31836.0,,5.33,,
CBRE,2024,Q,3,Greensboro Winston-Salem,North Forsyth,,Warehouse,7120210.0,0.05,121413.0,,5.82,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Kernersville,,Warehouse,3973876.0,0.007,-14500.0,,10.9,,
CBRE,2024,Q,3,Greensboro Winston-Salem,South Forsyth,,Warehouse,3526051.0,,,,,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Southeast Forsyth,,Warehouse,7010064.0,0.018,644000.0,157500.0,5.25,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Winston-Salem CBD,,Warehouse,1978560.0,0.042,-3884.0,,4.0,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Clemmons.,,Warehouse,477159.0,0.21,50000.0,,6.5,,
CBRE,2024,Q,3,Greensboro Winston-Salem,South Alamance,,Warehouse,6365316.0,0.203,68788.0,404450.0,6.78,,
CBRE,2024,Q,3,Greensboro Winston-Salem,North Alamance,,Warehouse,5813245.0,0.031,10000.0,,4.56,,
CBRE,2024,Q,3,Greensboro Winston-Salem,West Burlington/Airport,,,648478.0,,,,,,
CBRE,2024,Q,3,Greensboro Winston-Salem,SW Alamance,,,2389216.0,,,,,,
CBRE,2024,Q,3,Greensboro Winston-Salem,South Burlington,,Warehouse,1317504.0,0.124,,,4.76,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Burlington CBD,,Warehouse,975559.0,0.076,17177.0,,5.08,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Davidson County,,Warehouse,25558495.0,0.038,205069.0,,5.02,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Davie County,,Warehouse,8326784.0,0.139,-25000.0,282652.0,6.23,,
CBRE,2024,Q,3,Greensboro Winston-Salem,Market Total,,Warehouse,122226591.0,0.068,940234.0,2105162.0,6.41,,
CBRE,2024,Q,3,Hartford,Downtown Hartford,,,4448145.0,0.063,-41611.0,0.0,9.85,,
CBRE,2024,Q,3,Hartford,Hartford North,,,33079082.0,0.052,-273300.0,250240.0,8.36,,
CBRE,2024,Q,3,Hartford,Hartford South,,,11797361.0,0.049,17525.0,0.0,7.33,,
CBRE,2024,Q,3,Hartford,Hartford East,,,20665568.0,0.068,-497060.0,0.0,5.57,,
CBRE,2024,Q,3,Hartford,Hartford West,,,10309346.0,0.042,-243500.0,0.0,6.73,,
CBRE,2024,Q,3,Hartford,Hartford,,,80299501.0,0.055,-1037946.0,250240.0,7.49,,
CBRE,2024,Q,3,Houston,CBD,,Class A Warehouse/Dist.,50646171.0,0.03,-12044.0,0.0,0.61,0.0,
CBRE,2024,Q,3,Houston,North,,Class A Warehouse/Dist.,116482100.0,0.051,1901677.0,1401531.0,0.59,881996.0,
CBRE,2024,Q,3,Houston,Northeast,,Class A Warehouse/Dist.,44502176.0,0.096,269374.0,858600.0,0.58,3659048.0,
CBRE,2024,Q,3,Houston,Northwest,,Class A Warehouse/Dist.,147432105.0,0.054,349784.0,1894035.0,0.61,588029.0,
CBRE,2024,Q,3,Houston,Southeast,,Class A Warehouse/Dist.,117406230.0,0.061,1829970.0,3779664.0,0.65,4124486.0,
CBRE,2024,Q,3,Houston,South,,Class A Warehouse/Dist.,38112524.0,0.046,1624325.0,356143.0,0.6,1588926.0,
CBRE,2024,Q,3,Houston,Southwest,,Class A Warehouse/Dist.,89076696.0,0.048,-150739.0,2808695.0,0.6,2052774.0,
CBRE,2024,Q,3,Houston,West,,Class A Warehouse/Dist.,32539044.0,0.195,376740.0,0.0,0.57,892640.0,
CBRE,2024,Q,3,Houston,HOUSTON TOTAL,,Class A Warehouse/Dist.,636197046.0,0.062,6189087.0,11098668.0,0.6,13787899.0,
CBRE,2024,Q,3,Indianapolis,East,,,58520434.0,0.222,-431024.0,846594.0,5.85,,
CBRE,2024,Q,3,Indianapolis,Northeast,,,26455053.0,0.026,128899.0,0.0,8.16,,
CBRE,2024,Q,3,Indianapolis,Northwest,,,72861245.0,0.083,-57646.0,0.0,6.04,,
CBRE,2024,Q,3,Indianapolis,Southeast,,,16550427.0,0.224,-436700.0,0.0,5.9,,
CBRE,2024,Q,3,Indianapolis,Southwest,,,76934734.0,0.045,875823.0,0.0,5.26,,
CBRE,2024,Q,3,Indianapolis,West,,,37664032.0,0.16,-136248.0,1573359.0,6.17,,
CBRE,2024,Q,3,Indianapolis,CBD,,,33302871.0,0.02,304.0,0.0,4.36,,24656.0
CBRE,2024,Q,3,Indianapolis,South,,,32837498.0,0.135,105939.0,0.0,6.2,,
CBRE,2024,Q,3,Indianapolis,North,,,4321451.0,0.058,-23348.0,32000.0,14.17,,
CBRE,2024,Q,3,Indianapolis,Total,,,359447745.0,0.106,25999.0,2451953.0,5.94,,
CBRE,2024,Q,3,Inland Empire East,Banning/Beaumont,,,9525613.0,0.153,-1000000.0,0.0,0.0,,
CBRE,2024,Q,3,Inland Empire East,Colton,,,8891159.0,0.088,-537034.0,417809.0,1.19,,
CBRE,2024,Q,3,Inland Empire East,Corona/Norco,,,33817579.0,0.055,915780.0,220589.0,1.19,,945802.0
CBRE,2024,Q,3,Inland Empire East,Moreno Valley,,,33778212.0,0.059,-303740.0,38820.0,1.3,,70588.0
CBRE,2024,Q,3,Inland Empire East,Perris,,,43122390.0,0.149,-1765630.0,1627719.0,1.0,,210900.0
CBRE,2024,Q,3,Inland Empire East,Redlands/Loma Linda,,,30411995.0,0.077,-333184.0,571039.0,1.03,,1091697.0
CBRE,2024,Q,3,Inland Empire East,Rialto/Bloomington,,,43206732.0,0.071,-279148.0,752784.0,1.15,,2228885.0
CBRE,2024,Q,3,Inland Empire East,Riverside,,,58686736.0,0.063,-725135.0,1125920.0,1.14,,668212.0
CBRE,2024,Q,3,Inland Empire East,San Bernardino,,,45736484.0,0.079,-422870.0,672845.0,1.04,,449513.0
CBRE,2024,Q,3,Inland Empire East,Inland Empire East,,,307176900.0,0.082,-1014428.0,5427525.0,1.14,1600000.0,5665597.0
CBRE,2024,Q,3,Inland Empire West,Chino/Chino Hills,,,56511252.0,0.031,817749.0,0.0,1.27,,1500067.0
CBRE,2024,Q,3,Inland Empire West,Fontana,,,78260246.0,0.055,3690737.0,2175047.0,1.12,,2015465.0
CBRE,2024,Q,3,Inland Empire West,Jurupa Valley/Eastvale,,,48619400.0,0.077,56340.0,428975.0,1.23,,318386.0
CBRE,2024,Q,3,Inland Empire West,Ontario/Montclair/Upland,,,125872595.0,0.064,-239288.0,3445605.0,1.22,,2360586.0
CBRE,2024,Q,3,Inland Empire West,Rancho Cucamonga,,,44394807.0,0.043,-492643.0,151455.0,1.23,,337235.0
CBRE,2024,Q,3,Inland Empire West,Inland Empire West,,,353658300.0,0.056,780716.0,6201082.0,1.22,1300000.0,6531739.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Banning/Beaumont,,9525613.0,0.153,-1000000.0,0.0,0.0,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Colton,,8891159.0,0.088,-537034.0,417809.0,1.19,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Corona/Norco,,33817579.0,0.055,915780.0,220589.0,1.19,,945802.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Moreno Valley,,33778212.0,0.059,-303740.0,38820.0,1.3,,70588.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Perris,,43122390.0,0.149,-1765630.0,1627719.0,1.0,,210900.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Redlands/Loma Linda,,30411995.0,0.077,-333184.0,571039.0,1.03,,1091697.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Rialto/Bloomington,,43206732.0,0.071,-279148.0,752784.0,1.15,,2228885.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,Riverside,,58686736.0,0.063,-725135.0,1125920.0,1.14,,668212.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,San Bernardino,,45736484.0,0.079,-422870.0,672845.0,1.04,,449513.0
CBRE,2024,Q,3,Inland Empire,Inland Empire East,,,307176900.0,0.082,-1014428.0,5427525.0,1.14,,5665597.0
CBRE,2024,Q,3,Inland Empire,Inland Empire West,Chino/Chino Hills,,56511252.0,0.031,817749.0,0.0,1.27,,1500067.0
CBRE,2024,Q,3,Inland Empire,Inland Empire West,Fontana,,78260246.0,0.055,3690737.0,2175047.0,1.12,,2015465.0
CBRE,2024,Q,3,Inland Empire,Inland Empire West,Jurupa Valley/Eastvale,,48619400.0,0.077,56340.0,428975.0,1.23,,318386.0
CBRE,2024,Q,3,Inland Empire,Inland Empire West,Ontario/Montclair/Upland,,125872595.0,0.064,-239288.0,3445605.0,1.22,,2360586.0
CBRE,2024,Q,3,Inland Empire,Inland Empire West,Rancho Cucamonga,,44394807.0,0.043,-492643.0,151455.0,1.23,,337235.0
CBRE,2024,Q,3,Inland Empire,Inland Empire West,,,353658300.0,0.056,780716.0,6201082.0,1.22,,6531739.0
CBRE,2024,Q,3,Inland Empire,Inland Empire North,Adelanto,,4379348.0,0.101,0.0,0.0,,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire North,Apple Valley,,3266548.0,0.412,0.0,0.0,,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire North,Barstow,,571828.0,0.0,0.0,0.0,,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire North,Hesperia,,5349139.0,0.222,-1004400.0,0.0,,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire North,Victorville,,10017115.0,0.055,-20994.0,1296000.0,,,0.0
CBRE,2024,Q,3,Inland Empire,Inland Empire North,,,23583978.0,0.093,-1025394.0,1296000.0,0.93,,0.0
CBRE,2024,Q,3,Inland Empire,INLAND EMPIRE CORE,,,660835200.0,0.068,-233712.0,11628607.0,1.19,,12197336.0
CBRE,2024,Q,3,Inland Empire,INLAND EMPIRE + IEN,,,684419178.0,0.069,-1259106.0,12924607.0,1.19,,12197336.0
CBRE,2024,Q,3,Jacksonville,Downtown,,,1029331.0,0.026,0.0,0.0,,,
CBRE,2024,Q,3,Jacksonville,Beaches,,,188007.0,0.007,0.0,0.0,16.0,,
CBRE,2024,Q,3,Jacksonville,Northside,,,45891336.0,0.038,584645.0,2614310.0,8.74,,
CBRE,2024,Q,3,Jacksonville,Southside,,,22659927.0,0.063,-157230.0,233920.0,9.15,,
CBRE,2024,Q,3,Jacksonville,Westside,,,51695778.0,0.058,206983.0,1723483.0,6.93,,
CBRE,2024,Q,3,Jacksonville,Clay County,,,2919873.0,0.05,0.0,300000.0,13.85,,
CBRE,2024,Q,3,Jacksonville,St. Johns County,,,2724195.0,0.221,96831.0,530474.0,10.95,,
CBRE,2024,Q,3,Jacksonville,Jacksonville Total,,,127108447.0,0.055,731229.0,5402187.0,8.4,,
CBRE,2024,Q,3,Kansas City,Clay,,,54368516.0,0.014,283567.0,0.0,5.63,,
CBRE,2024,Q,3,Kansas City,Jackson,,,107483616.0,0.047,-336726.0,798592.0,5.58,,
CBRE,2024,Q,3,Kansas City,Johnson,,,89844145.0,0.068,458347.0,1426194.0,6.07,,
CBRE,2024,Q,3,Kansas City,Platte,,,18076666.0,0.047,535948.0,1536045.0,5.74,,
CBRE,2024,Q,3,Kansas City,Wyandotte,,,45917042.0,0.015,-69744.0,0.0,5.14,,
CBRE,2024,Q,3,Kansas City,Cass,,,4493695.0,0.039,0.0,0.0,5.75,,
CBRE,2024,Q,3,Kansas City,Metro,,,320183680.0,0.043,871392.0,3760831.0,5.78,1000000.0,
CBRE,2024,Q,3,Las Vegas,Airport,,,14679055.0,0.026,34921.0,40346.0,1.23,53330.0,
CBRE,2024,Q,3,Las Vegas,Apex,,,5498086.0,0.524,0.0,922569.0,0.85,,
CBRE,2024,Q,3,Las Vegas,Central,,,8837935.0,0.022,-40192.0,,1.16,,
CBRE,2024,Q,3,Las Vegas,Henderson,,,23503657.0,0.069,10234.0,1867321.0,1.21,197125.0,
CBRE,2024,Q,3,Las Vegas,North Las Vegas,,,75067574.0,0.09,495201.0,3071652.0,1.09,2484462.0,
CBRE,2024,Q,3,Las Vegas,Southwest,,,47859508.0,0.026,198390.0,2241416.0,1.22,53036.0,
CBRE,2024,Q,3,Las Vegas,Las Vegas Total,,,175445815.0,0.075,698554.0,8143304.0,1.16,2787953.0,
CBRE,2024,Q,3,Long Island,Western Nassau,,,15400000.0,0.047,-221300.0,0.0,24.19,,9000.0
CBRE,2024,Q,3,Long Island,Eastern Nassau,,,20200000.0,0.041,-25700.0,207200.0,20.51,,161200.0
CBRE,2024,Q,3,Long Island,Western Suffolk,,,20900000.0,0.048,5800.0,0.0,16.54,,103800.0
CBRE,2024,Q,3,Long Island,Central Suffolk,,,39900000.0,0.081,-210500.0,160000.0,17.0,,161900.0
CBRE,2024,Q,3,Long Island,Eastern Suffolk,,,9700000.0,0.106,-30600.0,219300.0,16.23,,86700.0
CBRE,2024,Q,3,Long Island,Total,,,106100000.0,0.064,-482300.0,586500.0,18.53,108000.0,522600.0
CBRE,2024,Q,3,Louisville,Bluegrass,,,8489569.0,0.008,-46000.0,470150.0,7.95,0.0,
CBRE,2024,Q,3,Louisville,Bullitt County,,,24259293.0,0.074,0.0,426300.0,6.19,0.0,
CBRE,2024,Q,3,Louisville,Downtown,,,12552726.0,0.024,0.0,0.0,4.09,0.0,
CBRE,2024,Q,3,Louisville,Northeast,,,11310241.0,0.005,-60000.0,0.0,7.73,0.0,
CBRE,2024,Q,3,Louisville,Riverport,,,18882441.0,0.046,309639.0,0.0,5.45,0.0,
CBRE,2024,Q,3,Louisville,Shelby County,,,8850307.0,0.061,1610431.0,380000.0,5.95,283500.0,
CBRE,2024,Q,3,Louisville,Southern Indiana,,,32902195.0,0.027,57317.0,2024900.0,5.65,0.0,
CBRE,2024,Q,3,Louisville,Southside,,,60914538.0,0.026,-51375.0,418900.0,6.52,0.0,
CBRE,2024,Q,3,Louisville,TOTALS,,,178161310.0,0.034,1820012.0,3720250.0,6.03,283500.0,
CBRE,2024,Q,3,McAllen,McAllen,,Industrial,,0.008,-3837.0,140000.0,7.58,,
CBRE,2024,Q,3,McAllen,Pharr,,Industrial,,0.039,,1264360.0,9.15,,
CBRE,2024,Q,3,McAllen,Edinburg,,Industrial,,,,,,,
CBRE,2024,Q,3,McAllen,Hidalgo,,Industrial,,0.052,-10000.0,,12.06,,
CBRE,2024,Q,3,McAllen,Mission,,Industrial,,0.003,-5200.0,,12.0,,
CBRE,2024,Q,3,McAllen,Off Park,,Industrial,,0.045,68000.0,25000.0,6.84,355500.0,
CBRE,2024,Q,3,McAllen,McAllen Total,,Class A,,0.022,23000.0,1429360.0,8.29,512071.0,
CBRE,2024,Q,3,McAllen,McAllen Total,,Class B,,0.018,-5200.0,,7.57,,
CBRE,2024,Q,3,McAllen,McAllen Total,,Industrial,,0.017,58963.0,1429360.0,8.09,,
CBRE,2024,Q,3,Miami,Airport/Doral,,,60824327.0,0.0491,-182317.0,1528640.0,20.0,0.0,
CBRE,2024,Q,3,Miami,Central Dade,,,39677152.0,0.0392,-109867.0,107632.0,14.5,0.0,
CBRE,2024,Q,3,Miami,Hialeah,,,16611629.0,0.0435,53627.0,409189.0,13.6,0.0,
CBRE,2024,Q,3,Miami,Kendall/Tamiami,,,14387515.0,0.0279,89678.0,0.0,13.0,0.0,
CBRE,2024,Q,3,Miami,Medley,,,47402112.0,0.0578,73025.0,372460.0,18.0,558099.0,
CBRE,2024,Q,3,Miami,Miami Lakes,,,18338411.0,0.0792,425909.0,1107421.0,17.0,935437.0,
CBRE,2024,Q,3,Miami,North Central Dade,,,40290770.0,0.0852,-277945.0,374419.0,16.1,0.0,
CBRE,2024,Q,3,Miami,Northeast Dade,,,2686371.0,0.0281,-3960.0,0.0,14.5,0.0,
CBRE,2024,Q,3,Miami,Out of Submarket,,,1389117.0,0.0054,-5000.0,0.0,,,
CBRE,2024,Q,3,Miami,South Dade,,,4728569.0,0.0469,-3925.0,0.0,15.0,169053.0,
CBRE,2024,Q,3,Miami,Grand Total,,,246335973.0,0.0552,59225.0,3899761.0,15.72,1662589.0,
CBRE,2024,Q,3,Milwaukee,Kenosha,,,51241858.0,0.125,,954565.0,5.43,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee Downtown,,,11827396.0,0.053,-60500.0,,4.86,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee North Central,,,12149712.0,0.037,-29337.0,,3.9,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee North Shore,,,5791117.0,0.012,100800.0,,4.71,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee Northwest,,,24692754.0,0.028,143888.0,233516.0,4.25,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee South,,,35898366.0,0.042,-8700.0,536400.0,7.63,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee South Central,,,13288027.0,0.111,28887.0,,5.93,0.0,
CBRE,2024,Q,3,Milwaukee,Milwaukee West,,,14041261.0,0.148,118999.0,250000.0,4.69,0.0,
CBRE,2024,Q,3,Milwaukee,Ozaukee,,,12256998.0,0.009,-38259.0,,5.35,0.0,
CBRE,2024,Q,3,Milwaukee,Racine,,,33045257.0,0.072,147725.0,109636.0,5.8,0.0,
CBRE,2024,Q,3,Milwaukee,Sheboygan,,,18810566.0,0.007,,49500.0,5.5,0.0,
CBRE,2024,Q,3,Milwaukee,Walworth,,,11840462.0,0.003,103000.0,,3.89,25000.0,
CBRE,2024,Q,3,Milwaukee,Washington,,,24091998.0,0.041,45648.0,348652.0,11.83,0.0,
CBRE,2024,Q,3,Milwaukee,Waukesha Northeast,,,22731081.0,0.007,-1920.0,40670.0,6.88,0.0,
CBRE,2024,Q,3,Milwaukee,Waukesha Northwest,,,21251796.0,0.016,-17544.0,223526.0,6.75,0.0,
CBRE,2024,Q,3,Milwaukee,Waukesha Southeast,,,16544154.0,0.015,80829.0,58000.0,7.31,50000.0,
CBRE,2024,Q,3,Milwaukee,Waukesha Southwest,,,17389009.0,0.011,35858.0,,7.35,0.0,
CBRE,2024,Q,3,Milwaukee,TOTAL,,,346891812.0,0.052,649374.0,2804465.0,5.47,75000.0,
CBRE,2024,Q,3,Minneapolis,East,,,22275487.0,0.106,198466.0,0.0,,160000.0,
CBRE,2024,Q,3,Minneapolis,Midway,,,28799948.0,0.022,111719.0,0.0,,,
CBRE,2024,Q,3,Minneapolis,Minneapolis,,,23662733.0,0.016,11639.0,0.0,,,
CBRE,2024,Q,3,Minneapolis,North Central,,,54959170.0,0.016,254750.0,304254.0,,176000.0,
CBRE,2024,Q,3,Minneapolis,Northwest,,,83482492.0,0.046,444768.0,815814.0,,500800.0,
CBRE,2024,Q,3,Minneapolis,South Central,,,56055206.0,0.02,365315.0,459004.0,,23000.0,
CBRE,2024,Q,3,Minneapolis,Southwest,,,72027007.0,0.05,-356233.0,525391.0,,0.0,
CBRE,2024,Q,3,Minneapolis,St Paul,,,15742274.0,0.022,-28055.0,175000.0,,21681.0,
CBRE,2024,Q,3,Minneapolis,Metro Overall,,,357004317.0,0.037,1002369.0,2279463.0,7.49,1100000.0,
CBRE,2024,Q,3,Napa Solano,American Canyon,,Manufacturing,475767.0,0.039,0.0,,1.0,,
CBRE,2024,Q,3,Napa Solano,American Canyon,,R&D/Flex,15040.0,0.399,0.0,,1.1,,
CBRE,2024,Q,3,Napa Solano,American Canyon,,Warehouse/Distribution,8185065.0,0.085,-609340.0,,1.0,,
CBRE,2024,Q,3,Napa Solano,American Canyon,,,8675872.0,0.083,-609340.0,,1.0,,
CBRE,2024,Q,3,Napa Solano,Benicia,,Manufacturing,1189094.0,0.033,1500.0,,0.95,,
CBRE,2024,Q,3,Napa Solano,Benicia,,R&D/Flex,481763.0,0.155,-4608.0,,1.05,,
CBRE,2024,Q,3,Napa Solano,Benicia,,Warehouse/Distribution,6893475.0,0.024,8538.0,,0.85,,
CBRE,2024,Q,3,Napa Solano,Benicia,,,8564332.0,0.033,5430.0,,0.91,,
CBRE,2024,Q,3,Napa Solano,Fairfield,,Manufacturing,2297129.0,0.037,-25150.0,,0.95,,
CBRE,2024,Q,3,Napa Solano,Fairfield,,R&D/Flex,1309065.0,0.105,-28711.0,,1.05,,
CBRE,2024,Q,3,Napa Solano,Fairfield,,Warehouse/Distribution,13976261.0,0.106,-639218.0,,0.85,,
CBRE,2024,Q,3,Napa Solano,Fairfield,,,17582455.0,0.097,-693079.0,,0.87,,
CBRE,2024,Q,3,Napa Solano,Napa,,Manufacturing,917450.0,0.066,-36960.0,,1.2,,
CBRE,2024,Q,3,Napa Solano,Napa,,R&D/Flex,1846302.0,0.03,10306.0,,1.35,,
CBRE,2024,Q,3,Napa Solano,Napa,,Warehouse/Distribution,6547121.0,0.03,3343.0,,1.0,,
CBRE,2024,Q,3,Napa Solano,Napa,,,9310873.0,0.033,-23311.0,,1.08,,
CBRE,2024,Q,3,Napa Solano,Vacaville,,Manufacturing,1264986.0,0.0,0.0,,0.9,,
CBRE,2024,Q,3,Napa Solano,Vacaville,,R&D/Flex,1529905.0,0.192,-6676.0,,1.05,,
CBRE,2024,Q,3,Napa Solano,Vacaville,,Warehouse/Distribution,10356545.0,0.075,1800.0,,0.9,,
CBRE,2024,Q,3,Napa Solano,Vacaville,,,13151436.0,0.082,-4876.0,,0.94,,
CBRE,2024,Q,3,Napa Solano,Vallejo,,Manufacturing,1927151.0,0.022,0.0,,0.8,,
CBRE,2024,Q,3,Napa Solano,Vallejo,,R&D/Flex,584575.0,0.0,0.0,,0.95,,
CBRE,2024,Q,3,Napa Solano,Vallejo,,Warehouse/Distribution,2329493.0,0.002,2040.0,,0.85,,
CBRE,2024,Q,3,Napa Solano,Vallejo,,,4841219.0,0.01,2040.0,,0.8,,
CBRE,2024,Q,3,Napa Solano,Napa-Solano Ind. Market,,Manufacturing,8071577.0,0.031,-60610.0,,0.99,,
CBRE,2024,Q,3,Napa Solano,Napa-Solano Ind. Market,,R&D/Flex,5766650.0,0.098,-1232837.0,,1.08,,
CBRE,2024,Q,3,Napa Solano,Napa-Solano Ind. Market,,Warehouse/Distribution,48287960.0,0.069,-29689.0,,0.91,,
CBRE,2024,Q,3,Napa Solano,Napa-Solano Ind. Market,,,62126187.0,0.066,-1323136.0,,0.93,,
CBRE,2024,Q,3,Nashville,Allied Drive/I-65,,,18773909.0,0.013,-77028.0,0.0,11.91,,
CBRE,2024,Q,3,Nashville,CBD/Polk Avenue,,,12831208.0,0.008,42368.0,0.0,9.23,,
CBRE,2024,Q,3,Nashville,Elm Hill Pike/I-40,,,34201470.0,0.03,172660.0,297000.0,10.55,,
CBRE,2024,Q,3,Nashville,I-840,,,23823703.0,0.035,233301.0,2272183.0,7.83,,
CBRE,2024,Q,3,Nashville,Interchange City,,,75183962.0,0.024,342102.0,796292.0,9.03,,
CBRE,2024,Q,3,Nashville,MetroCenter/Cockrill Bend,,,13493052.0,0.0,118337.0,566160.0,10.54,,
CBRE,2024,Q,3,Nashville,Northeast/I-65N Corridor,,,43165061.0,0.045,-64295.0,1531216.0,7.49,,
CBRE,2024,Q,3,Nashville,NASHVILLE,,Warehouse/Distribution,139370120.0,0.037,537495.0,5462851.0,7.91,,
CBRE,2024,Q,3,Nashville,NASHVILLE,,Manufacturing,66675789.0,0.003,23088.0,0.0,8.6,,
CBRE,2024,Q,3,Nashville,NASHVILLE,,R&D/Flex,11364644.0,0.045,65324.0,0.0,13.72,,
CBRE,2024,Q,3,Nashville,NASHVILLE,,,221472365.0,0.027,767445.0,5462851.0,8.94,,
CBRE,2024,Q,3,New York City,Bronx,,,25168639.0,0.058,70996.0,,30.6,,95789.0
CBRE,2024,Q,3,New York City,Brooklyn,,,67062276.0,0.058,17963.0,,24.75,,289913.0
CBRE,2024,Q,3,New York City,Queens,,,63711791.0,0.058,629270.0,,27.93,,174543.0
CBRE,2024,Q,3,New York City,Staten Island,,,6161446.0,0.058,2488.0,,26.88,,7288.0
CBRE,2024,Q,3,New York City,JFK,,,5551621.0,0.058,-139488.0,,29.39,,5500.0
CBRE,2024,Q,3,New York City,NYC Total,,,162104152.0,0.058,720717.0,3700000.0,28.96,730000.0,567533.0
CBRE,2024,Q,3,Norfolk,Southside,,Warehouse,75566534.0,0.033,82950.0,6007707.0,9.49,,
CBRE,2024,Q,3,Norfolk,Peninsula,,Warehouse,27104291.0,0.024,-20977.0,840253.0,8.66,,
CBRE,2024,Q,3,Norfolk,Southside,,Flex,12073785.0,0.052,-24801.0,,12.29,,
CBRE,2024,Q,3,Norfolk,Peninsula,,Flex,1237610.0,0.072,100.0,,9.42,,
CBRE,2024,Q,3,Norfolk,Overall,,Warehouse,102670825.0,0.031,61973.0,6847960.0,9.38,,
CBRE,2024,Q,3,Norfolk,Overall,,Flex,13311395.0,0.054,-24701.0,,11.65,,
CBRE,2024,Q,3,Norfolk,Overall,,,115982220.0,0.033,37272.0,6847960.0,9.69,,
CBRE,2024,Q,3,North East Contra Costa County,Concord,,,8157887.0,0.02,-7902.0,,1.25,,
CBRE,2024,Q,3,North East Contra Costa County,Martinez/Pacheco,,,2458487.0,0.013,14178.0,,1.15,,
CBRE,2024,Q,3,North East Contra Costa County,Pleasant Hill,,,391324.0,0.0,1812.0,,1.15,,
CBRE,2024,Q,3,North East Contra Costa County,Walnut Creek,,,991703.0,0.0,0.0,,1.5,,
CBRE,2024,Q,3,North East Contra Costa County,Antioch/Oakley,,,2963480.0,0.005,-2899.0,,0.7,,
CBRE,2024,Q,3,North East Contra Costa County,Pittsburg,,,4398012.0,0.132,-58617.0,,0.65,,
CBRE,2024,Q,3,North East Contra Costa County,Brentwood,,,3064711.0,0.043,4601.0,,1.15,,
CBRE,2024,Q,3,North East Contra Costa County,Total Market,,Warehouse,15036870.0,0.029,-58713.0,,1.08,,
CBRE,2024,Q,3,North East Contra Costa County,Total Market,,Manufacturing,3053497.0,0.128,-2916.0,,1.08,,
CBRE,2024,Q,3,North East Contra Costa County,Total Market,,R&D Flex,4335237.0,0.023,12802.0,,,,
CBRE,2024,Q,3,North East Contra Costa County,Total Market,,,22425604.0,0.041,-48827.0,,1.08,48827.0,
CBRE,2024,Q,3,Northern and Central New Jersey,Northern NJ,Central Bergen,,32300000.0,0.053,-386900.0,187500.0,18.36,,110700.0
CBRE,2024,Q,3,Northern and Central New Jersey,Northern NJ,Fairfield Market,,18800000.0,0.042,-74900.0,0.0,15.69,,20100.0
CBRE,2024,Q,3,Northern and Central New Jersey,Northern NJ,Hudson Waterfront,,66700000.0,0.051,-505700.0,1272300.0,22.56,,56900.0
CBRE,2024,Q,3,Northern and Central New Jersey,Northern NJ,Meadowlands,,94900000.0,0.07,-159300.0,100000.0,21.54,,654500.0
CBRE,2024,Q,3,Northern and Central New Jersey,Northern NJ,Morris Region,,42800000.0,0.037,356800.0,1835300.0,15.5,,621900.0
CBRE,2024,Q,3,Northern and Central New Jersey,Northern NJ,Newark,,54000000.0,0.052,-444300.0,0.0,27.65,,55900.0
